,Model,Fuel Type,Engine Size,Transmission,Mileage,Doors,BHP,Year,MPG,Body Type,CO2,Colour,Price
638,X1,Diesel,2.0,Automatic,40411,5,188,2016,57.7,Estate,128,WHITE,21100
639,X3,Diesel,2.0,Automatic,41295,5,188,2015,54.3,Estate,138,WHITE,21000
640,X4,Diesel,3.0,Automatic,70331,4,255,2015,47.9,Coupe,156,CARBONBLACK,21000
641,M2,Petrol,3.0,Automatic,49179,2,335,2016,39.8,Coupe,163,BLACKSAPPHIRE,21000
642,X1,Petrol,2.0,Automatic,38114,5,189,2016,44.8,Estate,146,ALPINEWHITE,21000
643,X1,Petrol,2.0,Automatic,42265,5,189,2018,38.2,Estate,130,MINERALGREY,21000
644,X4,Diesel,2.0,Automatic,64026,4,188,2015,54.3,Coupe,138,BLACKSAPPHIRE,21000
645,1Series,Diesel,2.0,Automatic,22878,5,147,2018,67.3,Hatchback,110,BLACKSAPPHIRE,21000
646,3Series,Diesel,3.0,Automatic,46714,4,308,2017,51.4,Saloon,145,ESTORILBLUE,21000
647,1Series,Petrol,2.0,Automatic,27350,5,181,2019,47.9,Hatchback,135,BLACK,21000
648,3Series,HybridPetrol,2.0,Automatic,44710,4,283,2018,75.6,Saloon,49,BLACK,20900
649,X1,Diesel,2.0,Automatic,41425,5,187,2018,60.1,Estate,123,GLACIERSILVER,20900
650,2Series,Petrol,2.0,Automatic,13311,2,181,2017,46.3,Convertible,138,JETBLACK,20900
651,2Series,Petrol,2.0,Automatic,35330,2,181,2018,47.9,Coupe,135,ESTORILBLUE,20900
652,I3,Electric,2.1,Automatic,21876,5,168,2018,1.0,Hatchback,0,WHITE,20900
653,X1,Petrol,1.5,Manual,38958,5,138,2018,51.4,Estate,127,BLACK,20800
654,5Series,Diesel,2.0,Automatic,44453,4,188,2017,68.9,Saloon,108,BLUE,20800
655,3Series,HybridPetrol,2.0,Automatic,52012,4,248,2018,99.99,Saloon,44,GREY,20750
656,2Series,Petrol,2.0,Automatic,26445,2,248,2016,45.6,Convertible,142,ALPINEWHITE,20750
657,X2,Diesel,2.0,Automatic,68822,5,187,2018,61.4,Hatchback,121,BLACK,20700
658,X1,Petrol,1.5,Manual,25235,5,138,2018,51.4,Estate,121,WHITE,20700
659,X1,Petrol,1.5,Automatic,32497,5,138,2018,46.3,Estate,122,WHITE,20700
660,X1,Diesel,2.0,Automatic,44030,5,187,2018,60.1,Estate,123,BLACK,20700
661,2Series,HybridPetrol,1.5,Automatic,20953,5,99,2017,2.8,Hatchback,46,BLACK,20600
662,4Series,Diesel,2.0,Automatic,28997,4,188,2017,65.7,Coupe,114,WHITE,20600
663,X1,Diesel,2.0,Automatic,49876,5,228,2016,55.4,Estate,133,ALPINEWHITE,20600
664,3Series,Diesel,2.0,Automatic,27828,5,188,2017,62.8,Estate,119,WHITE,20600
665,X1,Diesel,2.0,Automatic,52230,5,187,2018,60.1,Estate,123,SUNSETORANGE,20600
666,5Series,Diesel,2.0,Automatic,82772,4,188,2017,65.7,Saloon,114,BLUE,20500
667,1Series,Petrol,1.5,Automatic,17483,5,134,2019,54.3,Hatchback,122,ALPINEWHITE,20500
668,4Series,Diesel,2.0,Automatic,44320,4,188,2019,65.7,Coupe,114,BLUE,20500
669,4Series,Diesel,2.0,Manual,10540,4,188,2017,62.8,Coupe,119,MINERALGREY,20500
670,3Series,Diesel,2.0,Automatic,32400,5,188,2018,62.8,Estate,119,GREY,20500
671,4Series,Diesel,2.0,Automatic,36763,2,188,2018,65.7,Coupe,114,BLUE,20500
672,X2,Diesel,2.0,Automatic,57746,5,187,2018,58.9,Hatchback,126,GalvanicGoldMetallic,20500
673,4Series,Petrol,2.0,Manual,21308,2,181,2017,42.8,Convertible,153,WHITE,20400
674,I3,Electric,2.1,Automatic,14631,5,168,2018,1.0,Hatchback,0,WHITE,20400
675,5Series,Diesel,2.0,Automatic,49183,4,188,2017,68.9,Saloon,108,BLUE,20400
676,X1,Diesel,2.0,Automatic,49623,5,148,2017,60.1,Estate,124,WHITE,20400
677,5Series,Diesel,2.0,Automatic,24569,4,188,2016,62.8,Saloon,119,MediterraneanBlue,20400
678,3Series,Diesel,3.0,Automatic,66745,5,255,2017,51.4,Estate,145,BLACK,20400
679,5Series,Diesel,2.0,Automatic,42444,4,188,2017,68.9,Saloon,108,BLACK,20300
680,2Series,Petrol,1.5,Automatic,38175,5,138,2018,39.8,Estate,137,RED,20300
681,3Series,Diesel,2.0,Automatic,50715,4,188,2018,64.2,Saloon,116,WHITE,20250
682,2Series,Petrol,1.5,Manual,16631,2,134,2018,52.3,Coupe,130,ALPINEWHITE,20200
683,3Series,Petrol,2.0,Automatic,27813,4,181,2018,51.4,Saloon,129,WHITE,20150
684,X1,Diesel,2.0,Automatic,52185,5,148,2017,65.7,Estate,114,ALPINEWHITE,20100
685,1Series,Petrol,1.5,Automatic,25057,5,134,2018,54.3,Hatchback,122,WHITE,20100
686,2Series,Petrol,1.5,Automatic,20392,2,134,2018,53.3,Coupe,124,BLACKSAPPHIRE,20100
687,X1,Diesel,2.0,Manual,40860,5,148,2018,68.9,Estate,109,MediterraneanBlue,20100
688,2Series,Petrol,1.5,Automatic,31435,2,134,2017,50.4,Coupe,130,ESTORILBLUE,20100
689,5Series,Diesel,2.0,Automatic,60209,4,188,2017,68.9,Saloon,108,BLUE,20100
690,2Series,Diesel,2.0,Automatic,50025,5,187,2018,47.1,Estate,129,BLUE,20100
691,2Series,Diesel,2.0,Automatic,28872,2,148,2018,62.8,Convertible,118,WHITE,20000
692,3Series,Diesel,2.0,Automatic,42358,4,188,2017,64.2,Saloon,116,ESTORILBLUE,20000
693,3Series,Diesel,2.0,Automatic,25124,4,188,2017,64.2,Saloon,116,BLACK,20000
694,4Series,Diesel,2.0,Automatic,46634,2,188,2017,60.1,Convertible,124,BLACKSAPPHIRE,20000
695,2Series,Petrol,2.0,Automatic,16249,2,181,2017,47.9,Coupe,135,BLUE,20000
696,3Series,HybridPetrol,2.0,Automatic,37428,4,283,2017,75.6,Saloon,49,WHITE,20000
697,X4,Diesel,2.0,Automatic,74109,4,188,2015,54.3,Coupe,138,ALPINEWHITE,20000
698,6Series,Petrol,3.0,Automatic,43924,2,315,2015,36.7,Coupe,180,RED,20000
699,2Series,Petrol,1.5,Automatic,33661,2,134,2018,50.4,Coupe,130,BLACK,20000
700,3Series,Diesel,2.0,Automatic,59452,5,188,2017,62.8,Estate,119,MINERALGREY,20000
701,3Series,HybridPetrol,2.0,Automatic,40765,4,283,2018,75.6,Saloon,49,GREY,20000
702,4Series,Diesel,3.0,Automatic,65767,2,308,2016,50.4,Coupe,147,GREY,20000
703,3Series,Diesel,2.0,Automatic,30085,4,188,2018,64.2,Saloon,116,SILVER,19900
704,4Series,Petrol,2.0,Automatic,38468,2,181,2018,45.6,Coupe,144,BLACK,19900
705,5Series,Diesel,2.0,Automatic,46133,5,188,2016,60.1,Estate,123,CARBONBLACK,19900
706,2Series,Petrol,1.5,Manual,29147,5,138,2018,40.4,Estate,137,BLUE,19900
707,3Series,Diesel,2.0,Automatic,36246,4,188,2017,60.1,Saloon,123,GLACIERSILVER,19800
708,2Series,Diesel,2.0,Automatic,39727,5,187,2018,49.6,Hatchback,124,RED,19800
709,4Series,Diesel,2.0,Manual,33623,2,188,2016,55.4,Convertible,134,BMWIndividualpaintworkTanzaniteBlue,19800
710,1Series,Diesel,2.0,Manual,17380,5,147,2018,65.7,Hatchback,114,ORANGE,19800
711,3Series,HybridPetrol,2.0,Automatic,48448,4,283,2018,75.6,Saloon,49,WHITE,19750
712,4Series,Diesel,2.0,Automatic,30042,2,188,2016,65.7,Coupe,114,ESTORILBLUE,19750
713,2Series,Petrol,1.5,Automatic,24298,2,134,2018,53.3,Coupe,124,MINERALGREY,19700
714,4Series,Diesel,2.0,Automatic,53386,4,188,2016,58.9,Coupe,126,BLACK,19700
715,X1,Diesel,2.0,Automatic,50029,5,188,2016,57.7,Estate,128,GLACIERSILVER,19600
716,2Series,Petrol,2.0,Automatic,39356,2,181,2017,47.9,Coupe,135,WHITE,19600
717,1Series,Petrol,1.5,Manual,22777,5,134,2019,52.3,Hatchback,126,ALPINEWHITE,19500
718,2Series,Petrol,1.5,Manual,15236,5,138,2018,40.9,Estate,137,SILVER,19500
719,1Series,Petrol,1.5,Manual,24759,5,134,2018,37.2,Hatchback,137,GREY,19500
720,4Series,Petrol,2.0,Manual,49286,2,248,2016,40.4,Convertible,162,BLUE,19500
721,3Series,HybridPetrol,2.0,Automatic,42000,4,283,2017,75.6,Saloon,56,MINERALGREY,19500
722,3Series,Diesel,2.0,Automatic,35330,4,188,2018,64.2,Saloon,116,GLACIERSILVER,19500
723,2Series,HybridPetrol,1.5,Automatic,43704,5,99,2018,2.8,Hatchback,57,BLUE,19500
724,2Series,Diesel,2.0,Automatic,26634,5,187,2018,51.4,Hatchback,124,ORANGE,19500
725,2Series,Diesel,2.0,Manual,9997,5,188,2017,64.2,Hatchback,115,BLACK,19500
726,3Series,HybridPetrol,2.0,Automatic,46275,4,283,2018,75.6,Saloon,49,WHITE,19500
727,X1,Diesel,2.0,Automatic,63545,5,187,2018,60.1,Estate,123,BLACKSAPPHIRE,19500
728,3Series,HybridPetrol,2.0,Automatic,44444,4,283,2018,75.6,Saloon,49,ALPINEWHITE,19500
729,1Series,Petrol,1.5,Manual,16830,5,134,2018,52.3,Hatchback,126,BLACKSAPPHIRE,19500
730,X1,Diesel,2.0,Manual,36425,5,188,2017,58.9,Estate,127,ALPINEWHITE,19500
731,X3,Diesel,2.0,Automatic,69748,5,188,2016,54.3,Estate,138,MELBOURNERED,19400
732,1Series,Petrol,2.0,Manual,29311,5,181,2018,46.3,Hatchback,140,WHITE,19400
733,X1,Diesel,2.0,Automatic,64534,5,188,2016,57.7,Estate,128,ALPINEWHITE,19400
734,2Series,Diesel,2.0,Automatic,21215,2,188,2016,65.7,Coupe,113,ALPINEWHITE,19400
735,X1,Diesel,2.0,Manual,42840,5,148,2017,60.1,Estate,124,MediterraneanBlue,19400
736,M2,Petrol,3.0,Automatic,34280,2,322,2015,35.8,Convertible,176,ESTORILBLUE,19400
737,5Series,Diesel,2.0,Automatic,79355,4,188,2018,72.4,Saloon,102,MediterraneanBlue,19400
738,5Series,Diesel,2.0,Automatic,53184,4,188,2017,68.9,Saloon,108,GREY,19400
739,5Series,Petrol,3.0,Automatic,54587,4,302,2015,36.7,Saloon,179,CARBONBLACK,19300
740,3Series,Petrol,2.0,Manual,39829,4,181,2018,47.9,Saloon,138,MINERALGREY,19300
741,2Series,Diesel,2.0,Automatic,52335,5,187,2018,51.4,Hatchback,124,SILVER,19300
742,5Series,Diesel,2.0,Automatic,82275,4,171,2017,60.8,Saloon,114,Black,19300
743,Z4,Petrol,2.0,Automatic,30176,2,181,2015,41.5,Convertible,159,MINERALGREY,19250
744,I3,HybridPetrol,0.6,Automatic,33622,5,168,2017,0.6,Hatchback,12,MineralGreymetallicwithhighlightBMW,19200
745,4Series,Diesel,3.0,Automatic,64962,2,308,2015,49.6,Convertible,151,BMWIndividualpaintworkTanzaniteBlue,19200
746,1Series,Diesel,1.5,Manual,12545,5,114,2020,58.9,Hatchback,100,MINERALWHITE,19200
747,2Series,Petrol,1.5,Automatic,26522,2,134,2018,53.3,Coupe,124,ALPINEWHITE,19200
748,X1,Diesel,2.0,Manual,24174,5,148,2015,60.1,Estate,124,ESTORILBLUE,19200
749,2Series,Petrol,1.5,Manual,20802,5,138,2018,40.9,Estate,137,GREY,19100
750,2Series,Diesel,2.0,Manual,31037,5,148,2018,51.4,Estate,121,GREY,19100
751,3Series,HybridPetrol,2.0,Automatic,60265,4,283,2017,75.6,Saloon,49,GREY,19100
752,1Series,Diesel,1.5,Automatic,26479,5,114,2018,47.9,Hatchback,118,WHITE,19100
753,2Series,Petrol,1.5,Manual,45882,5,138,2019,40.4,Estate,137,BLACK,19000
754,3Series,Diesel,3.0,Automatic,48721,4,308,2015,51.4,Saloon,145,ESTORILBLUE,19000
755,3Series,Diesel,3.0,Automatic,36684,4,308,2014,52.3,Saloon,143,BLACKSAPPHIRE,19000
756,3Series,Diesel,2.0,Automatic,70027,5,188,2018,57.7,Estate,129,GREY,19000
757,X1,Diesel,2.0,Automatic,52962,5,148,2017,65.7,Estate,114,GREY,19000
758,3Series,Diesel,2.0,Automatic,46356,4,188,2018,64.2,Saloon,116,MINERALGREY,19000
759,X1,Diesel,2.0,Manual,50010,5,148,2018,68.9,Estate,109,ESTORILBLUE,19000
760,4Series,Diesel,2.0,Manual,45199,4,188,2018,62.8,Coupe,119,BLACKSAPPHIRE,19000
761,3Series,Diesel,3.0,Automatic,31745,4,255,2016,56.5,Saloon,131,WHITE,19000
762,4Series,Petrol,2.0,Automatic,60048,4,181,2017,45.6,Coupe,144,ESTORILBLUE,19000
763,1Series,Petrol,1.5,Manual,22149,5,134,2019,52.3,Hatchback,126,WHITE,19000
764,1Series,Petrol,1.5,Manual,12399,3,134,2019,52.3,Hatchback,126,WHITE,19000
765,3Series,Diesel,2.0,Automatic,27074,5,188,2017,62.8,Hatchback,118,GLACIERSILVER,19000
766,5Series,Diesel,2.0,Automatic,74206,4,188,2017,72.4,Saloon,102,WHITE,18950
767,4Series,Diesel,2.0,Automatic,47550,4,188,2017,65.7,Coupe,114,ESTORILBLUE,18900
768,5Series,Diesel,3.0,Automatic,72878,4,255,2016,51.4,Saloon,144,SPACEGREY,18900
769,3Series,Diesel,2.0,Automatic,29674,4,188,2016,64.2,Saloon,116,BLACKSAPPHIRE,18900
770,X1,Petrol,1.5,Manual,36923,5,138,2018,51.4,Estate,127,BLACK,18900
771,3Series,Diesel,2.0,Automatic,68176,4,188,2017,64.2,Saloon,116,WHITE,18850
772,1Series,Petrol,2.0,Automatic,8848,3,181,2018,47.9,Hatchback,135,MINERALGREY,18800
773,3Series,Diesel,2.0,Automatic,39405,4,188,2018,62.8,Saloon,118,BLACKSAPPHIRE,18800
774,2Series,Petrol,1.5,Manual,35199,5,134,2018,53.3,Hatchback,124,GREY,18800
775,4Series,Diesel,2.0,Automatic,69297,2,188,2018,65.7,Coupe,114,BLUE,18800
776,4Series,Diesel,2.0,Automatic,33898,4,188,2015,58.9,Coupe,126,BLACK,18750
777,X1,Diesel,2.0,Automatic,33352,5,148,2017,65.7,Estate,114,MediterraneanBlue,18750
778,3Series,Diesel,2.0,Automatic,40053,4,188,2016,64.2,Saloon,116,ESTORILBLUE,18700
779,2Series,Petrol,1.5,Manual,58530,5,138,2019,51.4,Estate,137,RED,18700
780,3Series,Diesel,2.0,Manual,36977,4,188,2018,64.2,Saloon,116,BLACK,18600
781,1Series,Petrol,1.5,Manual,9889,5,134,2019,37.7,Hatchback,137,ALPINEWHITE,18600
782,X1,Diesel,2.0,Manual,17602,5,148,2017,68.9,Estate,109,WHITE,18600
783,2Series,Diesel,1.5,Automatic,23790,5,114,2018,56.5,Hatchback,113,WHITE,18600
784,4Series,Diesel,2.0,Automatic,50125,2,188,2016,65.7,Coupe,114,MINERALGREY,18500
785,I3,HybridPetrol,0.6,Automatic,30237,5,168,2018,0.6,Hatchback,13,RED,18500
786,2Series,Diesel,2.0,Automatic,42214,5,187,2018,49.6,Hatchback,124,ORANGE,18500
787,X1,Diesel,2.0,Manual,42574,5,188,2016,58.9,Estate,127,WHITE,18500
788,3Series,Diesel,2.0,Manual,23936,5,188,2018,62.8,Estate,118,GLACIERSILVER,18500
789,2Series,Petrol,1.5,Automatic,31331,2,134,2019,53.3,Coupe,124,ALPINEWHITE,18500
790,3Series,Diesel,2.0,Automatic,42174,5,188,2017,60.1,Hatchback,124,RED,18500
791,4Series,Diesel,2.0,Automatic,52104,2,188,2017,65.7,Coupe,114,WHITE,18500
792,2Series,Diesel,2.0,Manual,39222,5,188,2016,60.1,Estate,124,WHITE,18450
793,3Series,Diesel,3.0,Automatic,44503,4,308,2015,51.4,Saloon,145,WHITE,18450
794,3Series,Diesel,2.0,Automatic,55548,4,188,2018,64.2,Saloon,116,ALPINEWHITE,18400
795,2Series,Diesel,2.0,Automatic,40940,2,222,2016,61.4,Coupe,121,WHITE,18400
796,2Series,Diesel,2.0,Automatic,35993,2,188,2017,65.7,Coupe,113,GREY,18400
797,2Series,Petrol,2.0,Automatic,30670,2,181,2016,43.5,Convertible,152,MELBOURNERED,18400
798,2Series,Petrol,1.5,Manual,31973,5,138,2018,42.8,Hatchback,132,RED,18400
799,7Series,Diesel,3.0,Automatic,72149,4,255,2015,50.4,Saloon,148,SILVER,18400
800,4Series,Diesel,2.0,Automatic,55765,2,188,2016,60.1,Convertible,124,BLACK,18400
801,3Series,Petrol,2.0,Automatic,49197,4,248,2016,48.7,Saloon,136,BMWIndividual-TanzaniteBlueMetallic,18300
802,3Series,Petrol,2.0,Automatic,77689,4,181,2018,48.7,Saloon,134,BLUE,18300
803,1Series,Diesel,2.0,Automatic,40685,5,147,2019,49.6,Hatchback,118,ALPINEWHITE,18300
804,4Series,Diesel,3.0,Automatic,32448,2,255,2015,55.4,Coupe,134,GREY,18300
805,3Series,Petrol,2.0,Automatic,29967,4,181,2015,48.7,Saloon,134,MINERALGREY,18300
806,3Series,Diesel,2.0,Automatic,48637,4,188,2017,64.2,Saloon,116,BLACKSAPPHIRE,18300
807,3Series,Diesel,2.0,Automatic,27280,4,188,2016,64.2,Saloon,116,MINERALGREY,18250
808,2Series,Petrol,1.5,Manual,24325,5,138,2018,42.2,Hatchback,132,BLACK,18200
809,5Series,Diesel,2.0,Automatic,23571,4,188,2014,62.8,Saloon,119,SophistoGreyXirallic,18200
810,I3,HybridPetrol,0.6,Automatic,33759,5,168,2017,0.6,Hatchback,12,CapparisWhitewithhighlightBMWiBlue,18100
811,1Series,Petrol,1.5,Automatic,34806,5,134,2017,54.3,Hatchback,122,BLACK,18100
812,2Series,Petrol,1.5,Manual,33381,5,134,2018,53.3,Hatchback,124,GREY,18100
813,3Series,Diesel,2.0,Automatic,45280,4,188,2017,64.2,Saloon,116,GREY,18100
814,3Series,Diesel,2.0,Automatic,53588,5,188,2018,65.7,Estate,114,JETBLACK,18100
815,3Series,Diesel,2.0,Automatic,49546,4,188,2016,64.2,Saloon,116,ALPINEWHITE,18050
816,3Series,Diesel,2.0,Automatic,21034,4,188,2017,67.3,Saloon,111,SILVER,18000
817,1Series,Petrol,1.5,Automatic,30981,5,134,2018,37.2,Hatchback,131,GREY,18000
818,2Series,Diesel,2.0,Manual,12063,2,148,2018,64.2,Coupe,116,WHITE,18000
819,5Series,Diesel,3.0,Automatic,41919,4,308,2015,50.4,Saloon,148,BLACK,18000
820,2Series,Petrol,1.5,Manual,28651,2,134,2018,52.3,Coupe,125,BLACKSAPPHIRE,18000
821,5Series,Diesel,2.0,Automatic,42996,5,188,2015,60.1,Estate,123,GLACIERSILVER,18000
822,3Series,Diesel,3.0,Automatic,57421,4,308,2016,51.4,Saloon,145,MINERALGREY,18000
823,2Series,Petrol,1.5,Manual,24002,5,138,2018,42.8,Hatchback,132,BLACK,18000
824,1Series,Petrol,1.5,Manual,12612,5,134,2018,37.2,Hatchback,137,ALPINEWHITE,18000
825,3Series,Diesel,2.0,Automatic,50345,5,188,2016,62.8,Estate,119,ESTORILBLUE,18000
826,3Series,Petrol,2.0,Automatic,41075,4,181,2018,51.4,Saloon,129,BLACKSAPPHIRE,18000
827,3Series,Diesel,2.0,Automatic,31248,4,188,2016,64.2,Saloon,116,GLACIERSILVER,18000
828,2Series,Diesel,2.0,Automatic,27283,5,188,2016,64.2,Hatchback,117,BLACK,18000
829,5Series,Diesel,2.0,Automatic,83586,4,188,2017,68.9,Saloon,108,BLUE,17950
830,1Series,Diesel,1.5,Automatic,38895,5,114,2018,68.9,Hatchback,107,BLACK,17900
831,3Series,Petrol,2.0,Manual,31283,4,181,2018,47.9,Saloon,138,MINERALGREY,17900
832,3Series,Diesel,3.0,Automatic,53091,5,308,2015,49.6,Hatchback,149,ESTORILBLUE,17900
833,5Series,Diesel,2.0,Automatic,59214,5,188,2016,60.1,Estate,123,MediterraneanBlue,17900
834,2Series,Petrol,1.5,Manual,34558,5,138,2018,40.9,Estate,137,GREY,17900
835,2Series,Petrol,1.5,Manual,23676,5,138,2018,42.8,Hatchback,132,BLACK,17900
836,3Series,Diesel,3.0,Automatic,61942,4,308,2015,51.4,Saloon,145,BLACKSAPPHIRE,17900
837,X1,Diesel,2.0,Manual,57712,5,148,2016,60.1,Estate,124,MINERALWHITE,17900
838,2Series,Petrol,1.5,Manual,32217,5,138,2018,40.4,Estate,137,BLUE,17900
839,4Series,Diesel,2.0,Automatic,58332,2,188,2017,65.7,Coupe,114,WHITE,17900
840,3Series,Diesel,2.0,Automatic,51168,5,188,2016,60.1,Hatchback,124,WHITE,17800
841,X1,Diesel,2.0,Manual,26374,5,148,2017,68.9,Estate,109,WHITE,17800
842,3Series,Diesel,3.0,Automatic,49162,4,255,2015,53.3,Saloon,139,ESTORILBLUE,17800
843,2Series,Petrol,1.5,Manual,36244,5,134,2017,51.4,Estate,127,WHITE,17800
844,2Series,Diesel,2.0,Manual,20957,5,188,2018,64.2,Hatchback,115,BLACK,17750
845,1Series,Diesel,2.0,Automatic,51109,5,147,2018,67.3,Hatchback,110,ESTORILBLUE,17700
846,3Series,Diesel,2.0,Automatic,33513,4,148,2018,67.3,Saloon,111,MediterraneanBlue,17700
847,X1,Diesel,2.0,Automatic,56004,5,148,2017,65.7,Estate,114,MINERALWHITE,17700
848,1Series,Petrol,1.5,Automatic,25923,5,134,2018,37.2,Hatchback,131,ALPINEWHITE,17600
849,3Series,Diesel,2.0,Automatic,41928,5,161,2018,67.3,Estate,111,BLACKSAPPHIRE,17600
850,5Series,Diesel,2.0,Automatic,48979,4,188,2016,62.8,Saloon,119,MINERALGREY,17600
851,2Series,Petrol,1.5,Automatic,27932,2,134,2016,51.4,Coupe,129,GREY,17600
852,1Series,Diesel,2.0,Automatic,44645,5,221,2017,61.4,Hatchback,121,BLACKSAPPHIRE,17500
853,1Series,Petrol,1.5,Automatic,20452,5,134,2018,37.7,Hatchback,128,GLACIERSILVER,17500
854,3Series,HybridPetrol,2.0,Automatic,44216,4,283,2017,75.6,Saloon,44,ALPINEWHITE,17500
855,2Series,Petrol,1.5,Manual,29064,2,134,2018,48.7,Convertible,136,ALPINEWHITE,17500
856,3Series,Diesel,2.0,Automatic,47411,5,188,2017,62.8,Estate,119,WHITE,17500
857,3Series,Diesel,2.0,Automatic,39463,4,161,2018,74.3,Saloon,99,BLACK,17500
858,2Series,Petrol,1.5,Manual,23302,5,138,2018,40.9,Estate,137,RED,17500
859,2Series,Petrol,1.5,Manual,19060,5,138,2019,42.8,Hatchback,132,SILVER,17500
860,1Series,Diesel,2.0,Automatic,41544,5,147,2018,67.3,Hatchback,110,ESTORILBLUE,17500
861,3Series,HybridPetrol,2.0,Automatic,54303,4,283,2017,75.6,Saloon,49,BLACK,17500
862,5Series,Diesel,2.0,Automatic,54091,5,188,2015,60.1,Estate,123,CARBONBLACK,17450
863,1Series,Petrol,1.5,Automatic,24425,5,134,2017,58.9,Hatchback,112,BLUE,17400
864,5Series,Diesel,2.0,Automatic,33673,5,148,2017,62.8,Estate,118,GLACIERSILVER,17400
865,X1,Petrol,1.5,Manual,54744,5,138,2018,51.4,Estate,129,BLACK,17400
866,4Series,Diesel,2.0,Automatic,50749,4,188,2016,58.9,Coupe,126,ALPINEWHITE,17400
867,5Series,Diesel,3.0,Automatic,75048,4,308,2015,50.4,Saloon,148,ALPINEWHITE,17400
868,1Series,Petrol,1.5,Manual,23895,5,134,2017,53.3,Hatchback,123,BLACK,17300
869,3Series,Diesel,2.0,Manual,22688,4,148,2018,67.3,Saloon,111,MediterraneanBlue,17300
870,3Series,Diesel,2.0,Automatic,19319,4,148,2016,67.3,Saloon,111,MediterraneanBlue,17300
871,3Series,Diesel,3.0,Automatic,77215,4,308,2016,51.4,Saloon,145,ESTORILBLUE,17300
872,2Series,Petrol,1.5,Manual,19462,2,134,2017,52.3,Coupe,130,MINERALGREY,17300
873,X1,Diesel,2.0,Manual,55960,5,148,2017,68.9,Estate,109,MediterraneanBlue,17300
874,3Series,Diesel,2.0,Automatic,41052,4,181,2015,62.8,Saloon,118,BLACKSAPPHIRE,17300
875,1Series,Petrol,1.5,Manual,41174,5,134,2018,37.2,Hatchback,137,MINERALGREY,17300
876,2Series,Petrol,1.5,Manual,35354,5,138,2018,40.4,Estate,137,BLACK,17300
877,3Series,Petrol,2.0,Manual,34778,4,181,2016,47.9,Saloon,138,BLACKSAPPHIRE,17200
878,X1,Diesel,2.0,Manual,41384,5,148,2017,68.9,Estate,109,BLACKSAPPHIRE,17200
879,5Series,Diesel,3.0,Automatic,63689,4,308,2015,50.4,Saloon,148,BLACK,17200
880,1Series,Diesel,2.0,Manual,29546,5,147,2017,65.7,Hatchback,114,ESTORILBLUE,17200
881,2Series,Petrol,2.0,Automatic,46906,5,189,2018,50.4,Hatchback,127,WHITE,17200
882,I3,HybridPetrol,0.6,Automatic,58895,5,168,2018,0.6,Hatchback,13,WHITE,17100
883,2Series,Diesel,2.0,Manual,27456,2,188,2016,60.1,Convertible,124,WHITE,17100
884,1Series,Diesel,1.5,Manual,4589,5,114,2019,78.5,Hatchback,94,BLACK,17100
885,2Series,Petrol,1.5,Manual,22299,5,138,2018,44.1,Hatchback,132,BEIGE,17100
886,1Series,Petrol,1.5,Automatic,34278,5,134,2018,37.7,Hatchback,128,SUNSETORANGE,17050
887,2Series,Petrol,1.5,Manual,8901,5,138,2020,44.1,Hatchback,132,ORANGE,17000
888,3Series,Diesel,2.0,Manual,18085,4,188,2017,67.3,Saloon,111,JETBLACK,17000
889,3Series,Petrol,1.5,Automatic,34300,4,134,2017,54.3,Saloon,122,GREY,17000
890,3Series,Diesel,2.0,Automatic,41183,4,148,2016,64.2,Saloon,116,WHITE,17000
891,3Series,Diesel,2.0,Manual,28380,4,148,2016,64.2,Saloon,116,GREY,17000
892,3Series,Diesel,2.0,Automatic,55206,5,161,2018,67.3,Estate,111,BLACK,17000
893,3Series,Petrol,2.0,Automatic,31368,4,181,2017,51.4,Saloon,129,SILVER,17000
894,1Series,Petrol,1.5,Manual,18631,5,134,2019,37.7,Hatchback,137,ALPINEWHITE,17000
895,3Series,Diesel,2.0,Automatic,61362,4,188,2018,62.8,Saloon,118,MINERALWHITE,17000
896,2Series,Petrol,1.5,Manual,38984,2,134,2018,52.3,Coupe,125,BLACK,16950
897,3Series,Diesel,3.0,Automatic,68095,5,255,2015,51.4,Hatchback,144,GREY,16900
898,2Series,Petrol,1.5,Manual,22402,5,138,2018,44.1,Hatchback,132,BLACK,16900
899,1Series,Petrol,2.0,Automatic,26045,5,181,2017,48.7,Hatchback,133,SUNSETORANGE,16900
900,3Series,Diesel,3.0,Automatic,57762,5,255,2015,54.3,Hatchback,137,SILVER,16900
901,3Series,Petrol,1.5,Automatic,35056,4,134,2017,54.3,Saloon,122,MediterraneanBlue,16900
902,2Series,Diesel,2.0,Automatic,39390,5,187,2018,49.6,Hatchback,124,BEIGE,16900
903,3Series,Diesel,2.0,Automatic,71303,5,188,2018,65.7,Estate,114,ALPINEWHITE,16900
904,1Series,Petrol,1.5,Automatic,26426,5,134,2016,54.3,Hatchback,122,ALPINEWHITE,16850
905,1Series,Petrol,1.5,Manual,17382,5,134,2018,37.7,Hatchback,137,ALPINEWHITE,16850
906,2Series,Diesel,2.0,Automatic,40891,2,148,2016,62.8,Convertible,118,BLACKSAPPHIRE,16800
907,2Series,Diesel,2.0,Automatic,29148,2,188,2015,60.1,Coupe,124,GLACIERSILVER,16800
908,3Series,Diesel,2.0,Manual,44680,5,161,2018,68.9,Estate,107,MediterraneanBlue,16800
