,Model,Fuel Type,Engine Size,Transmission,Mileage,Doors,BHP,Year,MPG,Body Type,CO2,Colour,Price
316,TT,Diesel,2.0L,Manual,"52,699 miles",2.0,182 bhp,2016 (66),62.8,Coupe,117 g/km,MYTHOS BLACK,"£17,000"
317,A1,Petrol,1.4L,Manual,"8,154 miles",5.0,148 bhp,2018 (18),58.9,Hatchback,112 g/km,BLUE,"£17,000"
318,TT,Diesel,2.0L,Manual,"63,094 miles",2.0,182 bhp,2017 (17),62.8,Coupe,117 g/km,MYTHOS BLACK,"£17,000"
319,A4,Petrol,1.4L,Manual,"25,599 miles",4.0,148 bhp,2018 (18),52.3,Saloon,128 g/km,WHITE,"£17,000"
320,A3,Petrol,1.0L,Manual,"29,289 miles",5.0,114 bhp,2019 (19),47.1,Hatchback,117 g/km,BLACK,"£16,900"
321,Q3,Diesel,2.0L,Automatic,"75,435 miles",5.0,148 bhp,2015 (65),51.4,Estate,144 g/km,GREY,"£16,900"
322,A3,Diesel,1.6L,Automatic,"44,586 miles",5.0,114 bhp,2017 (67),70.6,Hatchback,107 g/km,GLACIER WHITE,"£16,900"
323,A1,Petrol,1.0L,Manual,"23,882 miles",3.0,93 bhp,2018 (68),47.1,Hatchback,119 g/km,GREY,"£16,800"
324,A3,Diesel,2.0L,Manual,"24,402 miles",5.0,148 bhp,2018 (18),67.3,Hatchback,109 g/km,GREY,"£16,800"
325,Q3,Petrol,1.4L,Manual,"83,130 miles",5.0,148 bhp,2017 (17),51.4,Estate,127 g/km,WHITE,"£16,800"
326,A3,Petrol,1.5L,Automatic,"44,919 miles",5.0,148 bhp,2018 (68),43.5,Hatchback,115 g/km,RED,"£16,800"
327,A5,Diesel,2.0L,Automatic,"60,198 miles",5.0,187 bhp,2016 (66),52.3,Hatchback,142 g/km,TORNADO GREY,"£16,700"
328,TT,Petrol,1.8L,Manual,"37,477 miles",2.0,178 bhp,2016 (16),47.1,Coupe,138 g/km,WHITE,"£16,700"
329,A5,Diesel,2.0L,Manual,"49,129 miles",2.0,177 bhp,2015 (15),60.1,Coupe,120 g/km,IBIS WHITE,"£16,700"
330,A3,Petrol,1.4L,Manual,"35,802 miles",2.0,148 bhp,2015 (65),55.4,Convertible,118 g/km,RED,"£16,700"
331,A3,Diesel,2.0L,Automatic,"59,525 miles",5.0,148 bhp,2016 (66),61.4,Hatchback,120 g/km,COSMOS BLUE,"£16,700"
332,Q5,Diesel,2.0L,Automatic,"79,581 miles",5.0,,2014 (14),,Estate,,Grey,"£16,700"
333,A4,Petrol,1.4L,Manual,"28,164 miles",5.0,148 bhp,2016 (16),51.4,Estate,131 g/km,BRILLIANT BLACK,"£16,600"
334,A3,Diesel,2.0L,Automatic,"42,233 miles",4.0,148 bhp,2015 (65),61.4,Saloon,120 g/km,GREY,"£16,600"
335,A3,Petrol,1.5L,Manual,"39,177 miles",4.0,148 bhp,2017 (67),55.4,Saloon,115 g/km,WHITE,"£16,600"
336,A4,Petrol,1.4L,Manual,"33,285 miles",,,2018 (18),,Saloon,,White,"£16,600"
337,A3,Diesel,2.0L,Manual,"66,931 miles",5.0,148 bhp,2018 (18),65.7,Hatchback,112 g/km,SILVER,"£16,500"
338,TT,Diesel,2.0L,Manual,"52,177 miles",2.0,182 bhp,2016 (16),62.8,Coupe,116 g/km,BLACK,"£16,500"
339,TT,Diesel,2.0L,Manual,"43,135 miles",2.0,182 bhp,2016 (16),62.8,Coupe,117 g/km,BLACK,"£16,500"
340,A6,Diesel,2.0L,Manual,"22,374 miles",4.0,188 bhp,2015 (15),64.2,Saloon,114 g/km,GLACIER WHITE,"£16,500"
341,A1,Petrol,1.0L,Manual,"17,428 miles",5.0,93 bhp,2018 (68),65.7,Hatchback,98 g/km,WHITE,"£16,500"
342,Q3,Diesel,2.0L,Manual,"40,771 miles",5.0,148 bhp,2015 (65),60.1,Estate,122 g/km,WHITE,"£16,500"
343,A4,Diesel,2.0L,Automatic,"41,007 miles",5.0,148 bhp,2016 (16),70.6,Estate,104 g/km,BLUE,"£16,500"
344,A3,Diesel,2.0L,Manual,"26,758 miles",4.0,148 bhp,2017 (17),67.3,Saloon,107 g/km,BLACK,"£16,500"
345,Q3,Diesel,2.0L,Manual,"47,473 miles",5.0,148 bhp,2015 (15),52.3,Estate,140 g/km,DAYTONA GREY,"£16,500"
346,A3,Diesel,2.0L,Manual,"52,009 miles",4.0,148 bhp,2017 (67),67.3,Saloon,111 g/km,BLUE,"£16,500"
347,A4,Diesel,2.0L,Automatic,"56,242 miles",4.0,148 bhp,2017 (67),72.4,Saloon,101 g/km,BLUE,"£16,500"
348,A4,Diesel,2.0L,Automatic,"56,609 miles",4.0,148 bhp,2017 (67),72.4,Saloon,101 g/km,GREY,"£16,400"
349,A3,Diesel,1.6L,Automatic,"35,589 miles",5.0,114 bhp,2018 (18),72.4,Hatchback,103 g/km,BLACK,"£16,400"
350,A1,Petrol,1.4L,Manual,"42,015 miles",5.0,148 bhp,2017 (17),70.6,Hatchback,117 g/km,SILVER,"£16,400"
351,A1,Petrol,1.4L,Manual,"32,347 miles",3.0,123 bhp,2018 (18),55.4,Hatchback,120 g/km,WHITE,"£16,400"
352,A4,Petrol,1.4L,Manual,"36,278 miles",4.0,148 bhp,2018 (18),53.3,Saloon,126 g/km,GLACIER WHITE,"£16,400"
353,A4,Diesel,2.0L,Manual,"47,936 miles",4.0,174 bhp,2015 (15),61.4,Saloon,120 g/km,BLUE,"£16,400"
354,A3,Petrol,1.4L,Manual,"51,326 miles",5.0,148 bhp,2016 (66),60.1,Hatchback,112 g/km,BLACK,"£16,300"
355,Q2,Diesel,1.6L,Manual,"50,657 miles",5.0,114 bhp,2017 (67),64.2,Estate,114 g/km,BLACK,"£16,300"
356,TT,Diesel,2.0L,Manual,"53,103 miles",2.0,182 bhp,2016 (66),62.8,Coupe,117 g/km,BLUE,"£16,250"
357,A3,Diesel,2.0L,Manual,"53,696 miles",4.0,148 bhp,2016 (66),65.7,Saloon,108 g/km,BLUE,"£16,250"
358,A1,Petrol,1.0L,Manual,"23,054 miles",5.0,114 bhp,2019 (69),50.4,Hatchback,109 g/km,WHITE,"£16,200"
359,A3,Petrol,1.5L,Manual,"40,772 miles",5.0,148 bhp,2018 (18),55.4,Hatchback,117 g/km,GREY,"£16,200"
360,A3,Diesel,1.6L,Manual,"42,421 miles",5.0,114 bhp,2018 (68),51.4,Hatchback,118 g/km,IBIS WHITE,"£16,200"
361,A4,Petrol,1.4L,Manual,"34,844 miles",4.0,148 bhp,2018 (67),53.3,Saloon,126 g/km,WHITE,"£16,200"
362,A3,Diesel,1.6L,Automatic,"46,867 miles",5.0,109 bhp,2017 (67),74.3,Hatchback,99 g/km,BLACK,"£16,100"
363,A3,Diesel,2.0L,Manual,"54,908 miles",5.0,148 bhp,2016 (66),65.7,Hatchback,109 g/km,WHITE,"£16,100"
364,A3,Petrol,2.0L,Manual,"34,356 miles",4.0,188 bhp,2017 (17),50.4,Saloon,128 g/km,BLACK,"£16,100"
365,A3,Diesel,2.0L,Manual,"42,995 miles",4.0,148 bhp,2015 (65),67.3,Saloon,108 g/km,BLACK,"£16,100"
366,A1,Petrol,1.0L,Manual,"13,173 miles",5.0,93 bhp,2018 (68),47.9,Hatchback,115 g/km,WHITE,"£16,100"
367,A3,Petrol,1.0L,Manual,"23,553 miles",5.0,114 bhp,2018 (68),62.8,Hatchback,104 g/km,WHITE,"£16,000"
368,A4,Diesel,2.0L,Manual,"68,658 miles",4.0,188 bhp,2018 (68),72.4,Saloon,102 g/km,BLACK,"£16,000"
369,TT,Petrol,1.8L,Manual,"29,934 miles",2.0,178 bhp,2016 (16),47.1,Coupe,138 g/km,BLACK,"£16,000"
370,A3,Diesel,2.0L,Manual,"56,123 miles",4.0,148 bhp,2016 (66),65.7,Saloon,108 g/km,MYTHOS BLACK,"£16,000"
371,Q3,Diesel,2.0L,Manual,"42,149 miles",5.0,148 bhp,2016 (66),61.4,Estate,119 g/km,WHITE,"£16,000"
372,A3,Diesel,1.6L,Automatic,"51,830 miles",5.0,114 bhp,2019 (19),54.3,Hatchback,103 g/km,BLACK,"£16,000"
373,A3,Petrol,1.4L,Manual,"19,827 miles",4.0,148 bhp,2016 (66),60.1,Saloon,109 g/km,WHITE,"£15,995"
374,A3,Diesel,1.6L,Automatic,"51,670 miles",5.0,114 bhp,2017 (67),72.4,Hatchback,103 g/km,BLUE,"£15,900"
375,A1,Petrol,1.0L,Manual,"23,491 miles",5.0,93 bhp,2018 (18),67.3,Hatchback,97 g/km,BLACK,"£15,800"
376,A6,Diesel,2.0L,Automatic,"67,815 miles",4.0,188 bhp,2016 (66),67.3,Saloon,109 g/km,SILVER,"£15,800"
377,A4,Diesel,2.0L,Manual,"43,427 miles",4.0,188 bhp,2017 (17),72.4,Saloon,102 g/km,MATADOR RED,"£15,750"
378,A3,Petrol,1.4L,Manual,"54,155 miles",5.0,148 bhp,2016 (66),60.1,Hatchback,112 g/km,BLACK,"£15,750"
379,A3,Diesel,1.6L,Manual,"26,874 miles",5.0,114 bhp,2017 (67),70.6,Hatchback,106 g/km,BLACK,"£15,750"
380,A4,Petrol,1.4L,Manual,"73,967 miles",4.0,148 bhp,2018 (18),52.3,Saloon,128 g/km,WHITE,"£15,700"
381,A3,Diesel,2.0L,Manual,"38,429 miles",5.0,148 bhp,2017 (67),67.3,Hatchback,109 g/km,BLACK,"£15,700"
382,A6,Diesel,2.0L,Manual,"62,702 miles",4.0,188 bhp,2015 (65),64.2,Saloon,114 g/km,GLACIER WHITE,"£15,700"
383,A3,Diesel,1.6L,Manual,"25,826 miles",5.0,114 bhp,2017 (17),70.6,Hatchback,106 g/km,GREY,"£15,600"
384,A3,Diesel,1.6L,Automatic,"35,406 miles",5.0,109 bhp,2016 (66),72.4,Hatchback,102 g/km,MYTHOS BLACK,"£15,600"
385,A4,Diesel,2.0L,Manual,"48,256 miles",4.0,148 bhp,2016 (66),70.6,Saloon,106 g/km,MOONLIGHT BLUE,"£15,600"
386,A3,Diesel,1.6L,Automatic,"36,597 miles",5.0,114 bhp,2017 (67),70.6,Hatchback,106 g/km,WHITE,"£15,500"
387,A4,Diesel,2.0L,Automatic,"62,789 miles",4.0,148 bhp,2017 (67),72.4,Saloon,101 g/km,BLACK,"£15,500"
388,A3,Diesel,2.0L,Manual,"36,720 miles",5.0,148 bhp,2017 (67),65.7,Hatchback,111 g/km,GREY,"£15,500"
389,A3,Diesel,1.6L,Manual,"26,098 miles",5.0,114 bhp,2017 (17),70.6,Hatchback,106 g/km,BLUE,"£15,500"
390,A3,Petrol,1.5L,Manual,"29,282 miles",5.0,148 bhp,2018 (18),56.5,Hatchback,114 g/km,BLACK,"£15,500"
391,A4,Diesel,2.0L,Manual,"55,595 miles",4.0,148 bhp,2017 (67),70.6,Saloon,106 g/km,BLUE,"£15,400"
392,Q5,Diesel,2.0L,Manual,"55,881 miles",5.0,175 bhp,2015 (15),47.9,Estate,154 g/km,MONSOON GREY,"£15,400"
393,A3,Petrol,1.5L,Manual,"32,971 miles",4.0,148 bhp,2017 (67),55.4,Saloon,115 g/km,BLACK,"£15,300"
394,A4,Petrol,1.4L,Manual,"39,139 miles",4.0,148 bhp,2017 (17),53.3,Saloon,126 g/km,WHITE,"£15,300"
395,A5,Diesel,2.0L,Manual,"69,973 miles",5.0,187 bhp,2016 (16),56.5,Hatchback,132 g/km,MYTHOS BLACK,"£15,300"
396,A1,Petrol,1.0L,Manual,"9,795 miles",5.0,93 bhp,2018 (68),47.9,Hatchback,115 g/km,WHITE,"£15,250"
397,A3,Diesel,1.6L,Automatic,"50,071 miles",5.0,109 bhp,2016 (66),72.4,Hatchback,102 g/km,SILVER,"£15,200"
398,A1,Petrol,1.4L,Manual,"36,154 miles",3.0,148 bhp,2016 (66),56.5,Hatchback,117 g/km,BLACK,"£15,200"
399,A1,Petrol,1.4L,Automatic,"29,526 miles",3.0,148 bhp,2016 (16),58.9,Hatchback,111 g/km,SILVER,"£15,200"
400,A1,Petrol,1.4L,Manual,"49,748 miles",5.0,148 bhp,2016 (16),70.6,Hatchback,117 g/km,WHITE,"£15,150"
401,A3,Petrol,1.4L,Manual,"30,696 miles",5.0,148 bhp,2016 (16),60.1,Hatchback,110 g/km,GREY,"£15,100"
402,A3,Petrol,1.0L,Manual,"41,695 miles",5.0,114 bhp,2018 (18),62.8,Hatchback,104 g/km,BLACK,"£15,100"
403,A4,Petrol,1.4L,Manual,"37,235 miles",4.0,148 bhp,2017 (17),53.3,Saloon,126 g/km,WHITE,"£15,100"
404,A1,Petrol,1.4L,Manual,"25,750 miles",5.0,123 bhp,2018 (68),55.4,Hatchback,118 g/km,WHITE,"£15,100"
405,A3,Diesel,2.0L,Manual,"71,302 miles",5.0,148 bhp,2017 (66),65.7,Hatchback,109 g/km,COSMOS BLUE,"£15,100"
406,A4,Diesel,2.0L,Manual,"35,030 miles",4.0,148 bhp,2016 (16),72.4,Saloon,101 g/km,BLACK,"£15,000"
407,A1,Petrol,1.4L,Manual,"18,679 miles",5.0,123 bhp,2018 (18),55.4,Hatchback,118 g/km,BLACK,"£15,000"
408,A5,Diesel,2.0L,Manual,"60,642 miles",2.0,187 bhp,2016 (16),53.3,Coupe,140 g/km,BLUE,"£15,000"
409,A3,Diesel,2.0L,Manual,"50,943 miles",5.0,148 bhp,2017 (67),65.7,Hatchback,111 g/km,GREY,"£14,900"
